company_name,company_slug,website,current_signal_code,signal_date,signal_text,source_url,valid_signal_code,action
Synthetaic,synthetaic,https://synthetaic.com,,,,,,NO_SIGNAL
Tavrida Electric,tavrida-electric,tavrida.com,,,,,,NO_SIGNAL
"Taysha Gene Therapies",taysha-gene-therapies,https://tayshagtx.com,investment_plan_announced,2021-07-01,"$75M investment in Durham NC facility; single manufacturing site for entire pipeline",https://ir.tayshagtx.com/news-releases/news-release-details/taysha-gene-therapies-announces-new-cgmp-gene-therapy,,
TE Connectivity,te-connectivity,https://www.te.com/,,,,,,NO_SIGNAL
"Tenaya Therapeutics",tenaya-therapeutics,https://tenayatherapeutics.com,investment_plan_announced,2024-11-01,"In-house manufacturing center in Union City CA; TN-201 and TN-401 for genetic cardiomyopathies",https://www.tenayatherapeutics.com/our-science/,,
Teradyne,teradyne,teradyne.com,,,,,,NO_SIGNAL
Teradyne Robotics,teradyne-robotics,https://www.universal-robots.com/,,,,,,NO_SIGNAL
"Terran Orbital",terran-orbital,https://terranorbital.com,new_facility,2025-01-01,"Acquired by Lockheed Martin (Aug 2024); 98,000 sq ft manufacturing facility",https://news.lockheedmartin.com/2024-08-15-Lockheed-Martin-to-Acquire-Terran-Orbital,,
"TerraPower",terrapower,terrapower.com,new_facility,2025-01-01,"Wyoming Natrium plant under construction; state permit approved Jan 2025; training center Aug 2025; ",https://www.ans.org/news/2025-01-16/article-6690/wyoming-oks-construction-of-terrapowers-natrium-plant/,,
"TerraPower",terrapower,terrapower.com,new_facility,2025-01-01,"Wyoming Natrium plant under construction; state permit approved Jan 2025; training center Aug 2025; ",https://www.ans.org/news/2025-01-16/article-6690/wyoming-oks-construction-of-terrapowers-natrium-plant/,,
"Tesla Energy",tesla-energy,https://www.tesla.com/megapack,new_facility,2025-01-01,"40 GWh Lathrop Megafactory; 10000th Megapack Nov 2024; $150M+ Texas expansion 2026; 31.4 GWh deploye",https://www.tesla.com/megafactory,,
"Tesla Energy",tesla-energy,https://www.tesla.com/megapack,new_facility,2025-01-01,"40 GWh Lathrop Megafactory; 10000th Megapack Nov 2024; $150M+ Texas expansion 2026; 31.4 GWh deploye",https://www.tesla.com/megafactory,,
Tex Tech Industries,tex-tech-industries,https://textechindustries.com/,,,,,,NO_SIGNAL
"Texas Instruments",texas-instruments,https://ti.com,new_facility,2025-12-01,"Texas Instruments Sherman Fab Opens",https://www.ti.com/about-ti/newsroom/news-releases/2025/texas-instruments-begins-production-at-its-newest-300mm-semiconductor-manufacturing-facility-in-sherman-texas.html,,
"Texas Instruments",texas-instruments,https://ti.com,new_facility,2025-01-01,"$60B+ across 7 fabs in Texas and Utah; Sherman TX fab opened Dec 2025; 300mm analog leader; largest ",https://www.ti.com/about-ti/newsroom/news-releases/2025/texas-instruments-begins-production-at-its-newest-300mm-semiconductor-manufacturing-facility-in-sherman-texas.html,,
"Texas Instruments",texas-instruments,https://ti.com,new_facility,2025-01-01,"$60B+ across 7 fabs in Texas and Utah; Sherman TX fab opened Dec 2025; 300mm analog leader; largest ",https://www.ti.com/about-ti/newsroom/news-releases/2025/texas-instruments-begins-production-at-its-newest-300mm-semiconductor-manufacturing-facility-in-sherman-texas.html,,
Textron eAviation,textron-eaviation,txtav.com,,,,,,NO_SIGNAL
Thales,thales,https://www.thalesgroup.com/,,,,,,NO_SIGNAL
The Aerospace Corporation,the-aerospace-corporation,aerospace.org,,,,,,NO_SIGNAL
ThinkOrbital,thinkorbital,https://thinkorbital.com,,,,,,NO_SIGNAL
"Thyssenkrupp Nucera",thyssenkrupp-nucera,thyssenkrupp-nucera.com,new_facility,2025-01-01,"3+ GW electrolyzer capacity supplying; 110 NEOM modules completed; 2 GW Air Products Saudi order",https://za.investing.com/news/company-news/thyssenkrupp-nucera-q4-2025-slides-delivers-on-targets-amid-green-hydrogen-headwinds-93CH-4032579,,
"Thyssenkrupp Nucera",thyssenkrupp-nucera,thyssenkrupp-nucera.com,new_facility,2025-01-01,"3+ GW electrolyzer capacity supplying; 110 NEOM modules completed; 2 GW Air Products Saudi order",https://za.investing.com/news/company-news/thyssenkrupp-nucera-q4-2025-slides-delivers-on-targets-amid-green-hydrogen-headwinds-93CH-4032579,,
"TMEIC",tmeic,tmeic.com,new_facility,2025-01-01,"9 GW Texas solar inverter factory opened Nov 2024; 144K sqft Westport facility; 300+ inverters by Fe",https://pv-magazine-usa.com/2024/08/23/tmeic-announces-9-gw-utility-scale-solar-inverter-factory-in-texas/,,
"TMEIC",tmeic,tmeic.com,new_facility,2025-01-01,"9 GW Texas solar inverter factory opened Nov 2024; 144K sqft Westport facility; 300+ inverters by Fe",https://pv-magazine-usa.com/2024/08/23/tmeic-announces-9-gw-utility-scale-solar-inverter-factory-in-texas/,,
"Tokyo Electron",tokyo-electron,tel.com,new_facility,2025-01-01,"$170M US chip equipment facility 2025; aiming for US production parity with Japan",https://asia.nikkei.com/business/tech/semiconductors/tokyo-electron-aims-to-boost-us-manufacturing-to-same-level-as-japan,,
Tokyo Ohka Kogyo (TOK),tokyo-ohka-kogyo-tok,tok.co.jp,,,,,,NO_SIGNAL
Tomorrow.io,tomorrow-io,https://tomorrow.io,,,,,,NO_SIGNAL
"Toppan / Tekscend Photomask",toppan-tekscend-photomask,holdings.toppan.com,new_facility,2025-01-01,"$2B IPO for Tekscend spinoff 2025; IBM EUV R&D partnership 5-year; FC-BGA substrate expansion",https://www.reuters.com/technology/tekscend-photomask-targets-2-billion-valuation-japan-ipo-sources-say-2025-08-26/,,
Toray Composite Materials,toray-composite-materials,https://www.toraycma.com/,,,,,,NO_SIGNAL
Toray Engineering,toray-engineering,toray-eng.com,,,,,,NO_SIGNAL
"Tower Semiconductor",tower-semiconductor,towersemi.com,new_facility,2025-01-01,"Intel New Mexico partnership; ST Italy joint facility qualified Q4 2024; $300M investment in Intel f",https://newsroom.intel.com/intel-foundry/sept-2023-manufacturing-news,,
"Tower Semiconductor",tower-semiconductor,towersemi.com,new_facility,2025-01-01,"Intel New Mexico partnership; ST Italy joint facility qualified Q4 2024; $300M investment in Intel f",https://newsroom.intel.com/intel-foundry/sept-2023-manufacturing-news,,
TransAstra,transastra,https://transastra.com,,,,,,NO_SIGNAL
Trench Group,trench-group,trench-group.com,,,,,,NO_SIGNAL
Tridelta Meidensha,tridelta-meidensha,tridelta-meidensha.de,,,,,,NO_SIGNAL
"Trina Solar (T1 Energy)",trina-solar-t1-energy,trinasolar.com,new_facility,2025-01-01,"$200M 5 GW Texas module plant opened; expansion in 2025; rebranded T1 Energy for US ops",https://www.sunhub.com/blog/top-5-american-solar-panel-manufacturers-in-2025/,,
"Trina Solar (T1 Energy)",trina-solar-t1-energy,trinasolar.com,new_facility,2025-01-01,"$200M 5 GW Texas module plant opened; expansion in 2025; rebranded T1 Energy for US ops",https://www.sunhub.com/blog/top-5-american-solar-panel-manufacturers-in-2025/,,
"True Anomaly",true-anomaly,https://trueanomaly.space,new_facility,2025-01-01,"90,000 sq ft Long Beach factory expansion; rapid growth in space defense",https://www.trueanomaly.space/newsroom/true-anomaly-announces-significant-expansion-into-california-with-long-beach-campus,,
Trystar,trystar,trystar.com,,,,,,NO_SIGNAL
"TSMC",tsmc,https://tsmc.com,new_facility,2025-03-01,"TSMC $165B US Investment Announced",https://pr.tsmc.com/english/news/3210,,
"TSMC",tsmc,https://tsmc.com,new_facility,2025-01-01,"$165B total US investment announced Mar 2025; $65B Arizona 3-fab complex; Fab 1 producing Q4 2024; 9",https://pr.tsmc.com/english/news/3210,,
"TSMC",tsmc,https://tsmc.com,new_facility,2025-01-01,"$165B total US investment announced Mar 2025; $65B Arizona 3-fab complex; Fab 1 producing Q4 2024; 9",https://pr.tsmc.com/english/news/3210,,
"Tune Therapeutics",tune-therapeutics,https://tunetx.com,funding_ladder,2025-01-01,"$175M Series B (Jan 2025); TEMPO epigenetic editing platform; LNP delivery (not AAV)",https://www.fiercebiotech.com/biotech/epigenetic-biotech-raises-bumper-round-tune-175m-fund-first-hbv-trials,,
Turion Space,turion-space,https://turionspace.com,,,,,,NO_SIGNAL
Ucore Rare Metals,ucore-rare-metals,https://ucore.com/,,,,,,NO_SIGNAL
Ultra Safe Nuclear,ultra-safe-nuclear,usnc.com,,,,,,NO_SIGNAL
"Ultragenyx",ultragenyx,https://ultragenyx.com,regulatory_milestone,2026-01-05,"DTX401 BLA submitted Jan 2026; in-house HEK manufacturing; multiple gene therapies in pipeline",https://www.ultragenyx.com/our-research/our-gene-therapy-platform/,,
Ultramet,ultramet,https://ultramet.com/,,,,,,NO_SIGNAL
"Umbra",umbra,https://umbra.space,new_facility,2025-01-01,"New 50,000 sq ft Southern California manufacturing facility (June 2025); new Space Systems business",https://umbra.space/blog/umbra-expands-u-s-production-capacity-with-move-to-new-50000-sq-ft-manufacturing-facility/,,
"Umbra",umbra,https://umbra.space,new_facility,2025-01-01,"New 50,000 sq ft Southern California manufacturing facility (June 2025); new Space Systems business",https://umbra.space/blog/umbra-expands-u-s-production-capacity-with-move-to-new-50000-sq-ft-manufacturing-facility/,,
"UMC",umc,umc.com,new_facility,2025-04-01,"UMC Singapore Fab Phase 3 Opening",https://www.umc.com/en/News/press_release/Content/corporate/20250401,,
"UMC",umc,umc.com,new_facility,2025-01-01,"New Singapore fab Phase 3 opening Apr 2025; 22nm production 2026; 700 new jobs; Intel 12nm collabora",https://www.umc.com/en/News/press_release/Content/corporate/20250401,,
"UMC",umc,umc.com,new_facility,2025-01-01,"New Singapore fab Phase 3 opening Apr 2025; 22nm production 2026; 700 new jobs; Intel 12nm collabora",https://www.umc.com/en/News/press_release/Content/corporate/20250401,,
"Unimicron",unimicron,unimicron.com,new_facility,2025-01-01,"UMC-backed expansion; aims to surpass Japanese by 2025; double-digit revenue growth 2024; high-end s",https://www.digitimes.com/news/a20251217PD240/umc-unimicron-ic-substrate-demand-investment.html,,
Unirac,unirac,unirac.com,,,,,,NO_SIGNAL
United Launch Alliance,united-launch-alliance,https://ulalaunch.com,,,,,,NO_SIGNAL
"Ursa Major",ursa-major,https://ursamajor.com,new_facility,2025-01-01,"$14.5M R&D center in Youngstown OH (July 2024); $138M Series D; $25M DoD joint investment",https://executivebiz.com/2024/07/ursa-major-to-build-new-rocket-propulsion-tech-randd-center-in-ohio/,,
"Ursa Major",ursa-major,https://ursamajor.com,new_facility,2025-01-01,"$14.5M R&D center in Youngstown OH (July 2024); $138M Series D; $25M DoD joint investment",https://executivebiz.com/2024/07/ursa-major-to-build-new-rocket-propulsion-tech-randd-center-in-ohio/,,
USA Rare Earth,usa-rare-earth,https://www.usare.com/,,,,,,NO_SIGNAL
UTAC,utac,utacgroup.com,,,,,,NO_SIGNAL
VACCO Industries,vacco-industries,https://vacco.com,,,,,,NO_SIGNAL
Valmont Industries,valmont-industries,valmontutility.com,,,,,,NO_SIGNAL
Vast,vast,https://vastspace.com,,,,,,NO_SIGNAL
"VAT Group",vat-group,vatgroup.com,partnership,2025-04-01,"VAT Group New R&D Center April 2025",https://www.vatgroup.com/investor-relations/group-results,,
"VAT Group",vat-group,vatgroup.com,new_facility,2025-01-01,"New R&D center April 2025; Haag production expansion for European customers",https://www.vatgroup.com/investor-relations/group-results,,
Vaya Space,vaya-space,https://vayaspace.com,,,,,,NO_SIGNAL
Veeco Instruments,veeco-instruments,veeco.com,,,,,,NO_SIGNAL
"Venus Aerospace",venus-aerospace,https://www.venusaero.com/,new_facility,2025-01-01,"Lockheed Martin Ventures investment + May 2025 RDRE flight test",https://spacenews.com/lockheed-martin-ventures-invests-in-rocket-propulsion-startup-venus-aerospace/,,
"Verdagy",verdagy,verdagy.com,new_facility,2025-01-01,"Advanced Water Electrolysis technology; IRA-driven US focus; production ramp 2024",https://www.latitudemedia.com/news/flush-with-new-funding-electrolyzer-startups-are-ready-to-ramp-up/,,
Vertical Aerospace,vertical-aerospace,vertical-aerospace.com,,,,,,NO_SIGNAL
Vertiv,vertiv,vertiv.com,,,,,,NO_SIGNAL
Viasat,viasat,https://viasat.com,,,,,,NO_SIGNAL
Victor Insulators,victor-insulators,victorinsulators.com,,,,,,NO_SIGNAL
Vinci,vinci,getvinci.ai,,,,,,NO_SIGNAL
"Viralgen",viralgen,https://viralgen.com,investment_plan_announced,2023-01-01,"Spain-based AAV CDMO; 7 single-use suites; cGMP certified for commercial production",https://www.prnewswire.com/news-releases/viralgen-receives-cgmp-certification-to-produce-raav-commercial-grade-product-at-new-facility-in-san-sebastian-spain-301716069.html,,
Virgin Galactic,virgin-galactic,https://virgingalactic.com,,,,,,NO_SIGNAL
Virgin Orbit,virgin-orbit,https://virginorbit.com,,,,,,NO_SIGNAL
"Virginia Transformer Corp",virginia-transformer-corp,vatransformer.com,new_facility,2025-01-01,"Largest US-owned transformer maker; 6 facilities (Roanoke + Troutville VA + Rincon GA + Pocatello ID",https://en.wikipedia.org/wiki/Virginia_Transformer_Corporation,,
"Virginia Transformer Corp",virginia-transformer-corp,vatransformer.com,new_facility,2025-01-01,"Largest US-owned transformer maker; 6 facilities (Roanoke + Troutville VA + Rincon GA + Pocatello ID",https://en.wikipedia.org/wiki/Virginia_Transformer_Corporation,,
"Vishay Intertechnology",vishay-intertechnology,vishay.com,new_facility,2025-01-01,"Acquired Newport Wafer Fab UK $177M Mar 2024; £51M UK investment Nov 2024; accelerates SiC plans",https://ir.vishay.com/news-releases/news-release-details/vishay-intertechnology-acquires-nexperias-newport-wafer-fab-177,,
Volocopter,volocopter,volocopter.com,,,,,,NO_SIGNAL
Voyager Space,voyager-space,https://voyagerspace.com,,,,,,NO_SIGNAL
"Vulcan Elements",vulcan-elements,https://vulcanelements.com/,new_facility,2025-01-01,"$918M investment + $620M DoD loan + 1,000 jobs in Benson NC — largest magnet factory outside China",https://governor.nc.gov/news/press-releases/2025/11/18/governor-stein-announces-vulcan-elements-selects-johnston-county-1000-job-magnet-factory-investing-0,,
"Vulcan Elements",vulcan-elements,https://vulcanelements.com/,new_facility,2025-01-01,"$918M investment + $620M DoD loan + 1,000 jobs in Benson NC — largest magnet factory outside China",https://governor.nc.gov/news/press-releases/2025/11/18/governor-stein-announces-vulcan-elements-selects-johnston-county-1000-job-magnet-factory-investing-0,,
Wärtsilä Energy,w-rtsil-energy,wartsila.com,,,,,,NO_SIGNAL
"WEG Transformers USA",weg-transformers-usa,weg.us,new_facility,2025-01-01,"$77M 5th NA factory expansion Sept 2025; 3 Missouri facilities; acquired CG Power USA; wind/solar fo",https://www.missourinet.com/2025/09/23/washington-missouri-lands-major-expansion-from-weg-transformers/,,
"WEG Transformers USA",weg-transformers-usa,weg.us,new_facility,2025-01-01,"$77M 5th NA factory expansion Sept 2025; 3 Missouri facilities; acquired CG Power USA; wind/solar fo",https://www.missourinet.com/2025/09/23/washington-missouri-lands-major-expansion-from-weg-transformers/,,
WESCO International,wesco-international,wesco.com,,,,,,NO_SIGNAL
Westinghouse Electric,westinghouse-electric,westinghousenuclear.com,,,,,,NO_SIGNAL
Wisk Aero,wisk-aero,wisk.aero,,,,,,NO_SIGNAL
"Wolfspeed",wolfspeed,wolfspeed.com,new_facility,2025-01-01,"World's largest SiC fab in Siler City NC (topped out Mar 2024); Marcy NY expansion; CHIPS preliminar",https://www.nist.gov/news-events/news/2024/10/biden-harris-administration-announces-preliminary-terms-wolfspeed-solidify,,
"Wolfspeed",wolfspeed,wolfspeed.com,new_facility,2025-01-01,"World's largest SiC fab in Siler City NC (topped out Mar 2024); Marcy NY expansion; CHIPS preliminar",https://www.nist.gov/news-events/news/2024/10/biden-harris-administration-announces-preliminary-terms-wolfspeed-solidify,,
Wonik IPS,wonik-ips,ips.co.kr,,,,,,NO_SIGNAL
Wooptix,wooptix,wooptix.com,,,,,,NO_SIGNAL
"X-Bow Systems",x-bow-systems,https://www.xbowsystems.com/,new_facility,2025-01-01,"DoD contract expansion + Texas campus expansion",https://www.prnewswire.com/news-releases/x-bow-to-receive-additional-funding-for-expansion-of-dod-contract-for-hypersonic-solid-rocket-motor-development-302337560.html,,
"X-Bow Systems",x-bow-systems,https://www.xbowsystems.com/,new_facility,2025-01-01,"DoD contract expansion + Texas campus expansion",https://www.prnewswire.com/news-releases/x-bow-to-receive-additional-funding-for-expansion-of-dod-contract-for-hypersonic-solid-rocket-motor-development-302337560.html,,
"X-energy",x-energy,x-energy.com,new_facility,2025-01-01,"Oak Ridge TRISO fuel facility construction Nov 2025; Dow Seadrift TX 4-unit plant; operations 2027",https://x-energy.com/media/news-releases/x-energy-begins-vertical-construction-for-first-in-the-nation-advanced-nuclear-fuel-fabrication-facility,,
"X-energy",x-energy,x-energy.com,new_facility,2025-01-01,"Oak Ridge TRISO fuel facility construction Nov 2025; Dow Seadrift TX 4-unit plant; operations 2027",https://x-energy.com/media/news-releases/x-energy-begins-vertical-construction-for-first-in-the-nation-advanced-nuclear-fuel-fabrication-facility,,
"X-FAB",x-fab,xfab.com,new_facility,2025-01-01,"$50M CHIPS funding Dec 2024; only high-volume SiC foundry in USA; Lubbock TX expansion",https://www.nist.gov/chips/x-fab-texas-lubbock,,
"X-FAB",x-fab,xfab.com,new_facility,2025-01-01,"$50M CHIPS funding Dec 2024; only high-volume SiC foundry in USA; Lubbock TX expansion",https://www.nist.gov/chips/x-fab-texas-lubbock,,
Xona Space Systems,xona-space-systems,https://xonaspace.com,,,,,,NO_SIGNAL
Yaskawa America,yaskawa-america,https://www.yaskawa.com/,,,,,,NO_SIGNAL
"York Space Systems",york-space-systems,https://yorkspacesystems.com,new_facility,2025-01-01,"4th production facility (Potomac) adding 60,000 sq ft; 1,000+ spacecraft/year capacity",https://www.prnewswire.com/news-releases/construction-of-york-space-systems-fourth-production-facility-is-complete-doubling-production-capacity-to-meet-growing-commercial-and-government-demand-301895989.html,,
Zero 2 Infinity,zero-2-infinity,https://zero2infinity.space,,,,,,NO_SIGNAL
Zhuque Aerospace (Landspace),zhuque-aerospace-landspace,https://landspace.com,,,,,,NO_SIGNAL
