company_name,company_slug,website,current_signal_code,signal_date,signal_text,source_url,valid_signal_code,action
Texas Instruments,texas-instruments,https://ti.com,new_facility,2025-01-01,$60B+ across 7 fabs in Texas and Utah; Sherman TX fab opened Dec 2025; 300mm analog leader; largest ,https://www.ti.com/about-ti/newsroom/news-releases/2025/texas-instruments-begins-production-at-its-newest-300mm-semiconductor-manufacturing-facility-in-sherman-texas.html,,DELETE
Textron eAviation,textron-eaviation,txtav.com,,,,,,
Thales,thales,https://www.thalesgroup.com/,,,,,,
The Aerospace Corporation,the-aerospace-corporation,aerospace.org,,,,,,
ThinkOrbital,thinkorbital,https://thinkorbital.com,,,,,,
Thyssenkrupp Nucera,thyssenkrupp-nucera,thyssenkrupp-nucera.com,new_facility,2025-01-01,3+ GW electrolyzer capacity supplying; 110 NEOM modules completed; 2 GW Air Products Saudi order,https://za.investing.com/news/company-news/thyssenkrupp-nucera-q4-2025-slides-delivers-on-targets-amid-green-hydrogen-headwinds-93CH-4032579,,DELETE
Thyssenkrupp Nucera,thyssenkrupp-nucera,thyssenkrupp-nucera.com,new_facility,2025-01-01,3+ GW electrolyzer capacity supplying; 110 NEOM modules completed; 2 GW Air Products Saudi order,https://za.investing.com/news/company-news/thyssenkrupp-nucera-q4-2025-slides-delivers-on-targets-amid-green-hydrogen-headwinds-93CH-4032579,,DELETE
TMEIC,tmeic,tmeic.com,new_facility,2025-01-01,9 GW Texas solar inverter factory opened Nov 2024; 144K sqft Westport facility; 300+ inverters by Fe,https://pv-magazine-usa.com/2024/08/23/tmeic-announces-9-gw-utility-scale-solar-inverter-factory-in-texas/,,DELETE
TMEIC,tmeic,tmeic.com,new_facility,2025-01-01,9 GW Texas solar inverter factory opened Nov 2024; 144K sqft Westport facility; 300+ inverters by Fe,https://pv-magazine-usa.com/2024/08/23/tmeic-announces-9-gw-utility-scale-solar-inverter-factory-in-texas/,,DELETE
Tokyo Electron,tokyo-electron,tel.com,new_facility,2025-01-01,$170M US chip equipment facility 2025; aiming for US production parity with Japan,https://asia.nikkei.com/business/tech/semiconductors/tokyo-electron-aims-to-boost-us-manufacturing-to-same-level-as-japan,,DELETE
Tokyo Ohka Kogyo (TOK),tokyo-ohka-kogyo-tok,tok.co.jp,,,,,,
Tomorrow.io,tomorrow-io,https://tomorrow.io,,,,,,
Toppan / Tekscend Photomask,toppan-tekscend-photomask,holdings.toppan.com,new_facility,2025-01-01,$2B IPO for Tekscend spinoff 2025; IBM EUV R&D partnership 5-year; FC-BGA substrate expansion,https://www.reuters.com/technology/tekscend-photomask-targets-2-billion-valuation-japan-ipo-sources-say-2025-08-26/,,DELETE
Toray Composite Materials,toray-composite-materials,https://www.toraycma.com/,,,,,,
Toray Engineering,toray-engineering,toray-eng.com,,,,,,
Tower Semiconductor,tower-semiconductor,towersemi.com,new_facility,2025-01-01,Intel New Mexico partnership; ST Italy joint facility qualified Q4 2024; $300M investment in Intel f,https://newsroom.intel.com/intel-foundry/sept-2023-manufacturing-news,,DELETE
Tower Semiconductor,tower-semiconductor,towersemi.com,new_facility,2025-01-01,Intel New Mexico partnership; ST Italy joint facility qualified Q4 2024; $300M investment in Intel f,https://newsroom.intel.com/intel-foundry/sept-2023-manufacturing-news,,DELETE
TransAstra,transastra,https://transastra.com,,,,,,
Trench Group,trench-group,trench-group.com,,,,,,
Tridelta Meidensha,tridelta-meidensha,tridelta-meidensha.de,,,,,,
Trina Solar (T1 Energy),trina-solar-t1-energy,trinasolar.com,new_facility,2025-01-01,$200M 5 GW Texas module plant opened; expansion in 2025; rebranded T1 Energy for US ops,https://www.sunhub.com/blog/top-5-american-solar-panel-manufacturers-in-2025/,,DELETE
Trina Solar (T1 Energy),trina-solar-t1-energy,trinasolar.com,new_facility,2025-01-01,$200M 5 GW Texas module plant opened; expansion in 2025; rebranded T1 Energy for US ops,https://www.sunhub.com/blog/top-5-american-solar-panel-manufacturers-in-2025/,,DELETE
True Anomaly,true-anomaly,https://trueanomaly.space,new_facility,2025-01-01,"90,000 sq ft Long Beach factory expansion; rapid growth in space defense",https://www.trueanomaly.space/newsroom/true-anomaly-announces-significant-expansion-into-california-with-long-beach-campus,,DELETE
Trystar,trystar,trystar.com,,,,,,
TSMC,tsmc,https://tsmc.com,new_facility,2025-03-01,TSMC $165B US Investment Announced,https://pr.tsmc.com/english/news/3210,,DELETE
TSMC,tsmc,https://tsmc.com,new_facility,2025-01-01,$165B total US investment announced Mar 2025; $65B Arizona 3-fab complex; Fab 1 producing Q4 2024; 9,https://pr.tsmc.com/english/news/3210,,DELETE
TSMC,tsmc,https://tsmc.com,new_facility,2025-01-01,$165B total US investment announced Mar 2025; $65B Arizona 3-fab complex; Fab 1 producing Q4 2024; 9,https://pr.tsmc.com/english/news/3210,,DELETE
Tune Therapeutics,tune-therapeutics,https://tunetx.com,funding_ladder,2025-01-01,$175M Series B (Jan 2025); TEMPO epigenetic editing platform; LNP delivery (not AAV),https://www.fiercebiotech.com/biotech/epigenetic-biotech-raises-bumper-round-tune-175m-fund-first-hbv-trials,FUNDING_LADDER,KEEP
Turion Space,turion-space,https://turionspace.com,,,,,,
Ucore Rare Metals,ucore-rare-metals,https://ucore.com/,,,,,,
Ultra Safe Nuclear,ultra-safe-nuclear,usnc.com,,,,,,
Ultragenyx,ultragenyx,https://ultragenyx.com,regulatory_milestone,2026-01-05,DTX401 BLA submitted Jan 2026; in-house HEK manufacturing; multiple gene therapies in pipeline,https://www.ultragenyx.com/our-research/our-gene-therapy-platform/,REGULATORY_MILESTONE,KEEP
Ultramet,ultramet,https://ultramet.com/,,,,,,
Umbra,umbra,https://umbra.space,new_facility,2025-01-01,"New 50,000 sq ft Southern California manufacturing facility (June 2025); new Space Systems business",https://umbra.space/blog/umbra-expands-u-s-production-capacity-with-move-to-new-50000-sq-ft-manufacturing-facility/,,DELETE
Umbra,umbra,https://umbra.space,new_facility,2025-01-01,"New 50,000 sq ft Southern California manufacturing facility (June 2025); new Space Systems business",https://umbra.space/blog/umbra-expands-u-s-production-capacity-with-move-to-new-50000-sq-ft-manufacturing-facility/,,DELETE
UMC,umc,umc.com,new_facility,2025-04-01,UMC Singapore Fab Phase 3 Opening,https://www.umc.com/en/News/press_release/Content/corporate/20250401,,DELETE
UMC,umc,umc.com,new_facility,2025-01-01,New Singapore fab Phase 3 opening Apr 2025; 22nm production 2026; 700 new jobs; Intel 12nm collabora,https://www.umc.com/en/News/press_release/Content/corporate/20250401,,DELETE
UMC,umc,umc.com,new_facility,2025-01-01,New Singapore fab Phase 3 opening Apr 2025; 22nm production 2026; 700 new jobs; Intel 12nm collabora,https://www.umc.com/en/News/press_release/Content/corporate/20250401,,DELETE
Unimicron,unimicron,unimicron.com,new_facility,2025-01-01,UMC-backed expansion; aims to surpass Japanese by 2025; double-digit revenue growth 2024; high-end s,https://www.digitimes.com/news/a20251217PD240/umc-unimicron-ic-substrate-demand-investment.html,,DELETE
Unirac,unirac,unirac.com,,,,,,
United Launch Alliance,united-launch-alliance,https://ulalaunch.com,,,,,,
Ursa Major,ursa-major,https://ursamajor.com,new_facility,2025-01-01,$14.5M R&D center in Youngstown OH (July 2024); $138M Series D; $25M DoD joint investment,https://executivebiz.com/2024/07/ursa-major-to-build-new-rocket-propulsion-tech-randd-center-in-ohio/,,DELETE
Ursa Major,ursa-major,https://ursamajor.com,new_facility,2025-01-01,$14.5M R&D center in Youngstown OH (July 2024); $138M Series D; $25M DoD joint investment,https://executivebiz.com/2024/07/ursa-major-to-build-new-rocket-propulsion-tech-randd-center-in-ohio/,,DELETE
USA Rare Earth,usa-rare-earth,https://www.usare.com/,,,,,,
UTAC,utac,utacgroup.com,,,,,,
VACCO Industries,vacco-industries,https://vacco.com,,,,,,
Valmont Industries,valmont-industries,valmontutility.com,,,,,,
Vast,vast,https://vastspace.com,,,,,,
VAT Group,vat-group,vatgroup.com,partnership,2025-04-01,VAT Group New R&D Center April 2025,https://www.vatgroup.com/investor-relations/group-results,,DELETE
VAT Group,vat-group,vatgroup.com,new_facility,2025-01-01,New R&D center April 2025; Haag production expansion for European customers,https://www.vatgroup.com/investor-relations/group-results,,DELETE
Vaya Space,vaya-space,https://vayaspace.com,,,,,,
Veeco Instruments,veeco-instruments,veeco.com,,,,,,
Venus Aerospace,venus-aerospace,https://www.venusaero.com/,new_facility,2025-01-01,Lockheed Martin Ventures investment + May 2025 RDRE flight test,https://spacenews.com/lockheed-martin-ventures-invests-in-rocket-propulsion-startup-venus-aerospace/,,DELETE
Verdagy,verdagy,verdagy.com,new_facility,2025-01-01,Advanced Water Electrolysis technology; IRA-driven US focus; production ramp 2024,https://www.latitudemedia.com/news/flush-with-new-funding-electrolyzer-startups-are-ready-to-ramp-up/,,DELETE
Vertical Aerospace,vertical-aerospace,vertical-aerospace.com,,,,,,
Vertiv,vertiv,vertiv.com,,,,,,
Viasat,viasat,https://viasat.com,,,,,,
Victor Insulators,victor-insulators,victorinsulators.com,,,,,,
Vinci,vinci,getvinci.ai,,,,,,
Viralgen,viralgen,https://viralgen.com,investment_plan_announced,2023-01-01,Spain-based AAV CDMO; 7 single-use suites; cGMP certified for commercial production,https://www.prnewswire.com/news-releases/viralgen-receives-cgmp-certification-to-produce-raav-commercial-grade-product-at-new-facility-in-san-sebastian-spain-301716069.html,INVESTMENT_PLAN_ANNOUNCED,KEEP
Virgin Galactic,virgin-galactic,https://virgingalactic.com,,,,,,
Virgin Orbit,virgin-orbit,https://virginorbit.com,,,,,,
Virginia Transformer Corp,virginia-transformer-corp,vatransformer.com,new_facility,2025-01-01,Largest US-owned transformer maker; 6 facilities (Roanoke + Troutville VA + Rincon GA + Pocatello ID,https://en.wikipedia.org/wiki/Virginia_Transformer_Corporation,,DELETE
Virginia Transformer Corp,virginia-transformer-corp,vatransformer.com,new_facility,2025-01-01,Largest US-owned transformer maker; 6 facilities (Roanoke + Troutville VA + Rincon GA + Pocatello ID,https://en.wikipedia.org/wiki/Virginia_Transformer_Corporation,,DELETE
Vishay Intertechnology,vishay-intertechnology,vishay.com,new_facility,2025-01-01,Acquired Newport Wafer Fab UK $177M Mar 2024; £51M UK investment Nov 2024; accelerates SiC plans,https://ir.vishay.com/news-releases/news-release-details/vishay-intertechnology-acquires-nexperias-newport-wafer-fab-177,,DELETE
Volocopter,volocopter,volocopter.com,,,,,,
Voyager Space,voyager-space,https://voyagerspace.com,,,,,,
Vulcan Elements,vulcan-elements,https://vulcanelements.com/,new_facility,2025-01-01,"$918M investment + $620M DoD loan + 1,000 jobs in Benson NC — largest magnet factory outside China",https://governor.nc.gov/news/press-releases/2025/11/18/governor-stein-announces-vulcan-elements-selects-johnston-county-1000-job-magnet-factory-investing-0,,DELETE
Vulcan Elements,vulcan-elements,https://vulcanelements.com/,new_facility,2025-01-01,"$918M investment + $620M DoD loan + 1,000 jobs in Benson NC — largest magnet factory outside China",https://governor.nc.gov/news/press-releases/2025/11/18/governor-stein-announces-vulcan-elements-selects-johnston-county-1000-job-magnet-factory-investing-0,,DELETE
Wärtsilä Energy,w-rtsil-energy,wartsila.com,,,,,,
WEG Transformers USA,weg-transformers-usa,weg.us,new_facility,2025-01-01,$77M 5th NA factory expansion Sept 2025; 3 Missouri facilities; acquired CG Power USA; wind/solar fo,https://www.missourinet.com/2025/09/23/washington-missouri-lands-major-expansion-from-weg-transformers/,,DELETE
WEG Transformers USA,weg-transformers-usa,weg.us,new_facility,2025-01-01,$77M 5th NA factory expansion Sept 2025; 3 Missouri facilities; acquired CG Power USA; wind/solar fo,https://www.missourinet.com/2025/09/23/washington-missouri-lands-major-expansion-from-weg-transformers/,,DELETE
WESCO International,wesco-international,wesco.com,,,,,,
Westinghouse Electric,westinghouse-electric,westinghousenuclear.com,,,,,,
Wisk Aero,wisk-aero,wisk.aero,,,,,,
Wolfspeed,wolfspeed,wolfspeed.com,new_facility,2025-01-01,World's largest SiC fab in Siler City NC (topped out Mar 2024); Marcy NY expansion; CHIPS preliminar,https://www.nist.gov/news-events/news/2024/10/biden-harris-administration-announces-preliminary-terms-wolfspeed-solidify,,DELETE
Wolfspeed,wolfspeed,wolfspeed.com,new_facility,2025-01-01,World's largest SiC fab in Siler City NC (topped out Mar 2024); Marcy NY expansion; CHIPS preliminar,https://www.nist.gov/news-events/news/2024/10/biden-harris-administration-announces-preliminary-terms-wolfspeed-solidify,,DELETE
Wonik IPS,wonik-ips,ips.co.kr,,,,,,
Wooptix,wooptix,wooptix.com,,,,,,
X-Bow Systems,x-bow-systems,https://www.xbowsystems.com/,new_facility,2025-01-01,DoD contract expansion + Texas campus expansion,https://www.prnewswire.com/news-releases/x-bow-to-receive-additional-funding-for-expansion-of-dod-contract-for-hypersonic-solid-rocket-motor-development-302337560.html,,DELETE
X-Bow Systems,x-bow-systems,https://www.xbowsystems.com/,new_facility,2025-01-01,DoD contract expansion + Texas campus expansion,https://www.prnewswire.com/news-releases/x-bow-to-receive-additional-funding-for-expansion-of-dod-contract-for-hypersonic-solid-rocket-motor-development-302337560.html,,DELETE
X-energy,x-energy,x-energy.com,new_facility,2025-01-01,Oak Ridge TRISO fuel facility construction Nov 2025; Dow Seadrift TX 4-unit plant; operations 2027,https://x-energy.com/media/news-releases/x-energy-begins-vertical-construction-for-first-in-the-nation-advanced-nuclear-fuel-fabrication-facility,,DELETE
X-energy,x-energy,x-energy.com,new_facility,2025-01-01,Oak Ridge TRISO fuel facility construction Nov 2025; Dow Seadrift TX 4-unit plant; operations 2027,https://x-energy.com/media/news-releases/x-energy-begins-vertical-construction-for-first-in-the-nation-advanced-nuclear-fuel-fabrication-facility,,DELETE
X-FAB,x-fab,xfab.com,new_facility,2025-01-01,$50M CHIPS funding Dec 2024; only high-volume SiC foundry in USA; Lubbock TX expansion,https://www.nist.gov/chips/x-fab-texas-lubbock,,DELETE
X-FAB,x-fab,xfab.com,new_facility,2025-01-01,$50M CHIPS funding Dec 2024; only high-volume SiC foundry in USA; Lubbock TX expansion,https://www.nist.gov/chips/x-fab-texas-lubbock,,DELETE
Xona Space Systems,xona-space-systems,https://xonaspace.com,,,,,,
Yaskawa America,yaskawa-america,https://www.yaskawa.com/,,,,,,
York Space Systems,york-space-systems,https://yorkspacesystems.com,new_facility,2025-01-01,"4th production facility (Potomac) adding 60,000 sq ft; 1,000+ spacecraft/year capacity",https://www.prnewswire.com/news-releases/construction-of-york-space-systems-fourth-production-facility-is-complete-doubling-production-capacity-to-meet-growing-commercial-and-government-demand-301895989.html,,DELETE
Zero 2 Infinity,zero-2-infinity,https://zero2infinity.space,,,,,,
Zhuque Aerospace (Landspace),zhuque-aerospace-landspace,https://landspace.com,,,,,,
